name,team_name,weight,height_inches,birth_date,birth_place,teams,player_id,total_games,games_started,minutes_played,fg3,fg2,fg,fg3a,fg2a,fg3p,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts
B.J. Tyler,Retired,185.0,73.0,1971-04-30,"Galveston, Texas",[],4317,55.0,8.0,809.0,2.0999999999999996,5.0,3.2,2.3,6.1,0.314,0.406,1.6,2.2,0.7,0.6,2.2,2.8,7.7,1.6,0.1,4.3,8.7
Jeremy Tyler,Retired,260.0,82.0,1991-06-21,"San Diego, California","[10, 20, 1]",4318,34.666666666666664,7.666666666666667,344.6666666666667,0.0,10.533333333333333,5.266666666666667,0.03333333333333333,12.133333333333333,0.0,0.4383333333333333,2.1,3.6,0.5890000000000001,3.3333333333333335,6.433333333333334,9.799999999999999,0.7333333333333334,0.6666666666666666,1.4000000000000001,2.6333333333333333,12.6
Terry Tyler,Retired,215.0,79.0,1956-10-30,"Detroit, Michigan","[9, 26, 7]",4319,78.9,33.5,1918.0,0.0,12.58,6.3100000000000005,0.17,12.959999999999999,0.1291,0.4861,1.92,2.7,0.714,2.59,4.85,7.44,1.7399999999999998,1.27,2.02,1.83,14.569999999999999
Edwin Ubiles,Retired,204.0,78.0,1986-11-26,"Brooklyn, New York",[],4321,4.0,0.0,52.0,2.0999999999999996,5.6,3.5,3.5,9.0,0.2,0.308,2.1,2.1,1.0,1.4,5.5,6.9,0.7,0.7,0.7,0.7,9.7
Ekpe Udoh,Retired,245.0,82.0,1987-05-20,"Edmond, Oklahoma","[17, 29, 10, 13]",4322,54.857142857142854,8.0,813.4285714285714,0.0,6.885714285714286,3.442857142857143,0.014285714285714287,7.142857142857143,0.0,0.4802857142857143,1.9428571428571428,2.742857142857143,0.7081428571428571,2.7714285714285714,4.5,7.285714285714286,1.9285714285714286,1.2857142857142858,2.6999999999999997,1.5,8.828571428571427
Ime Udoka,Retired,215.0,78.0,1977-08-09,"Portland, Oregon","[27, 25, 26, 20, 14]",4323,45.142857142857146,11.428571428571429,815.8571428571429,2.5285714285714285,5.114285714285715,3.3857142857142857,2.914285714285714,6.071428571428571,0.24614285714285716,0.4241428571428571,1.3571428571428572,2.3000000000000003,0.6209999999999999,1.3,4.6571428571428575,5.971428571428571,2.257142857142857,1.4857142857142858,0.42857142857142855,1.657142857142857,8.985714285714286
Beno Udrih,Retired,205.0,75.0,1982-07-05,"Celje, Slovenia","[26, 27, 17, 15, 9, 16, 20, 22]",4324,63.92307692307692,20.923076923076923,1398.8461538461538,2.930769230769231,8.769230769230768,5.353846153846154,2.776923076923077,9.038461538461538,0.3457692307692308,0.48376923076923073,1.9153846153846155,2.292307692307692,0.8337692307692308,0.6153846153846154,2.753846153846154,3.376923076923077,5.923076923076923,1.0846153846153845,0.12307692307692308,2.4461538461538463,13.584615384615384
Roko Ukić,Retired,183.0,77.0,1984-05-12,"Split, Croatia","[28, 17]",4325,42.5,0.0,493.5,2.25,8.6,5.1,3.5,8.65,0.2135,0.519,2.55,3.25,0.7755,0.55,1.5,2.05,5.35,0.8,0.05,2.3,13.5
Tyler Ulis,Retired,160.0,70.0,1996-01-05,"Southfield, Michigan","[24, 5]",4326,44.333333333333336,19.333333333333332,927.3333333333334,1.6,5.933333333333334,3.5,1.9000000000000001,6.766666666666667,0.18466666666666667,0.29333333333333333,1.2,1.5,0.5356666666666666,0.3666666666666667,1.5666666666666664,1.9333333333333333,4.666666666666667,1.0,0.13333333333333333,1.7666666666666666,8.733333333333333
Wes Unseld,Retired,245.0,79.0,1946-03-14,"Louisville, Kentucky",[],4327,72.5,35.5,2502.5,0.0,7.9,4.0,0.05,7.6,0.5,0.519,1.35,2.0,0.6525000000000001,3.85,8.75,12.55,3.7,0.8500000000000001,0.6499999999999999,1.7999999999999998,9.3
Kelvin Upshaw,Retired,180.0,74.0,1963-01-24,"Chicago, Illinois","[7, 2, 10, 16]",4329,40.0,0.3333333333333333,506.0,1.1,12.0,6.366666666666667,1.4333333333333333,12.6,0.236,0.47500000000000003,2.533333333333333,3.1333333333333333,0.7693333333333333,0.9333333333333332,2.6,3.533333333333333,5.933333333333334,2.0,0.23333333333333336,2.8000000000000003,15.533333333333333
Jarrod Uthoff,Retired,221.0,81.0,1993-05-19,"Cedar Rapids, Iowa",[],4330,9.0,0.0,115.0,2.7,8.2,5.0,2.8,9.1,0.333,0.448,1.6,2.2,0.714,2.5,4.4,6.9,2.8,0.6,1.3,0.9,12.5
Ben Uzoh,Retired,205.0,75.0,1988-03-19,"Houston, Texas","[3, 28, 6]",4331,30.0,4.0,404.0,0.30000000000000004,8.2,4.2,0.39999999999999997,10.35,0.1875,0.39149999999999996,1.9000000000000001,3.1999999999999997,0.584,2.15,3.6,5.75,5.800000000000001,1.4,0.5,1.9500000000000002,10.45
Jonas Valančiūnas,Memphis Grizzlies,265.0,83.0,1992-05-06,"Utena, Lithuania","[28, 15]",4333,67.625,64.125,1706.0,0.6749999999999999,13.95,7.1875,0.625,12.1375,0.1965,0.571875,3.5,4.4875,0.779625,3.7125,8.825,12.5375,1.4125,0.55,1.5375,2.25,18.1375
Darnell Valentine,Retired,183.0,73.0,1959-02-03,"Chicago, Illinois","[25, 13, 6]",4334,68.88888888888889,38.333333333333336,1599.4444444444443,0.30000000000000004,9.777777777777777,4.988888888888889,0.3888888888888889,11.055555555555555,0.15855555555555556,0.44155555555555553,3.4444444444444446,4.422222222222222,0.7866666666666666,0.8666666666666667,2.4444444444444446,3.3333333333333335,7.588888888888889,2.2777777777777777,0.14444444444444446,3.1333333333333333,13.533333333333333
Denzel Valentine,Chicago Bulls,210.0,76.0,1993-11-16,"Lansing, Michigan",[5],4335,54.666666666666664,12.333333333333334,1145.6666666666667,8.7,4.533333333333333,5.166666666666667,8.0,5.066666666666666,0.36433333333333334,0.42966666666666664,0.5666666666666667,0.7000000000000001,0.8410000000000001,0.5333333333333333,5.433333333333334,6.0,3.266666666666667,1.4000000000000001,0.3333333333333333,1.8333333333333333,13.733333333333334
Ronnie Valentine,Retired,210.0,79.0,1957-11-27,"Norfolk, Virginia",[],4336,24.0,12.0,123.0,0.8999999999999999,21.0,10.8,0.6,28.1,0.5,0.375,2.6,5.6,0.474,2.9,5.9,8.8,2.0,2.0,1.2,4.7,24.6
Jan van Breda Kolff,Retired,195.0,79.0,1951-12-16,"Palos Verdes, California",[],4341,53.5,19.5,1085.0,0.15000000000000002,5.9,2.975,0.175,6.75,0.15,0.438,3.075,3.6999999999999997,0.8314999999999999,1.3,4.4,5.675,3.1,1.15,1.125,2.275,9.025
Nick Van Exel,Retired,170.0,73.0,1971-11-27,"Kenosha, Wisconsin","[14, 8, 7, 27, 25, 10]",4342,67.6923076923077,51.53846153846154,2228.3846153846152,5.630769230769232,7.615384615384615,5.7153846153846155,5.276923076923077,8.823076923076924,0.35446153846153844,0.4311538461538461,2.207692307692308,2.8076923076923075,0.7819230769230769,0.43846153846153846,2.715384615384615,3.1769230769230767,6.884615384615385,0.8615384615384615,0.1076923076923077,2.253846153846154,15.5
Keith Van Horn,Retired,220.0,82.0,1975-10-23,"Fullerton, California","[3, 7, 23, 17, 20]",4343,63.888888888888886,51.44444444444444,2016.6666666666667,3.6333333333333337,10.88888888888889,6.644444444444445,3.3,11.722222222222221,0.3578888888888889,0.4656666666666667,3.611111111111111,4.333333333333333,0.8297777777777777,2.177777777777778,5.433333333333334,7.6000000000000005,1.7111111111111112,0.9333333333333333,0.5888888888888889,2.4444444444444446,18.08888888888889
Logan Vander Velden,Retired,215.0,80.0,1971-04-03,"Valders, Wisconsin",[],4347,15.0,0.0,31.0,0.0,7.0,3.5,5.8,10.5,0.0,0.333,3.5,4.6,0.75,1.2,5.8,7.0,1.2,0.0,0.0,0.0,10.5
Jarred Vanderbilt,Minnesota Timberwolves,214.0,81.0,1999-04-03,"Houston, Texas","[8, 18]",4348,14.0,0.0,57.5,0.0,8.6,4.3,0.65,7.45,0.0,0.607,2.35,3.4000000000000004,0.8,3.0,6.5,9.5,1.6,2.7,0.65,4.85,10.95
Kiki Vandeweghe,Retired,220.0,80.0,1958-08-01,"Wiesbaden, Germany","[8, 25, 20, 13]",4350,62.30769230769231,44.07692307692308,1886.2307692307693,1.3384615384615384,15.999999999999998,8.446153846153846,1.1846153846153846,15.46923076923077,0.3121538461538461,0.513,4.615384615384615,5.3076923076923075,0.8713076923076923,1.276923076923077,2.7,3.9923076923076923,2.3923076923076922,0.7153846153846154,0.3538461538461538,1.8384615384615384,21.93846153846154
Nick Vanos,Retired,255.0,85.0,1963-04-13,"San Mateo, California",[],4351,34.0,7.0,421.0,0.0,7.8,3.9,0.05,10.8,0.0,0.368,1.75,3.6999999999999997,0.496,3.75,6.7,10.399999999999999,2.65,0.75,1.1,3.1500000000000004,9.55
David Vanterpool,Retired,200.0,77.0,1973-03-31,"Daytona Beach, Florida",[],4352,22.0,0.0,411.0,0.0,8.0,4.0,0.5,9.1,0.0,0.442,2.6,4.4,0.6,1.3,1.9,3.2,5.8,2.0,0.3,3.2,10.7
Fred VanVleet,Toronto Raptors,195.0,73.0,1994-02-25,"Rockford, Illinois",[28],4353,55.5,18.25,1298.75,6.75,6.1499999999999995,5.35,5.725,7.675,0.39175,0.4115,2.325,2.8,0.83375,0.475,3.7,4.15,5.8,1.675,0.4,1.9,15.225000000000001
Ratko Varda,Retired,260.0,85.0,1979-05-06,"Bosanska Gradiska, Bosnia and Herzegovina",[],4354,1.0,0.0,6.0,0.0,24.0,12.0,0.0,18.0,0.0,0.667,6.0,6.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,30.0
Anderson Varejão,Retired,273.0,82.0,1982-09-28,"Santa Teresa, Brazil","[6, 10]",4355,48.23076923076923,16.076923076923077,1157.7692307692307,0.0,8.476923076923079,4.2384615384615385,0.1,8.430769230769231,0.015384615384615385,0.5004615384615385,2.3538461538461535,3.6846153846153844,0.6473846153846154,3.8,7.199999999999999,11.007692307692308,1.9769230769230768,1.3076923076923077,0.9769230769230769,1.6076923076923075,10.853846153846153
Jarvis Varnado,Retired,230.0,81.0,1988-03-01,"Fairfax, Virginia","[23, 16, 2, 5]",4356,18.5,0.0,198.5,0.0,5.699999999999999,2.8499999999999996,0.0,5.35,0.0,0.5145,2.05,4.0,0.5095000000000001,1.6,4.5,6.15,1.65,0.8500000000000001,2.15,2.4000000000000004,7.75
Greivis Vásquez,Retired,217.0,78.0,1987-01-16,"Caracas, Venezuela","[19, 28, 15, 17, 26]",4357,57.285714285714285,22.428571428571427,1360.0,4.242857142857143,5.942857142857142,4.414285714285714,4.328571428571428,6.957142857142857,0.3268571428571429,0.4161428571428571,1.6285714285714286,2.085714285714286,0.7928571428571428,0.39999999999999997,3.057142857142857,3.457142857142857,6.714285714285714,0.8857142857142858,0.24285714285714288,2.585714285714286,11.9
David Vaughn,Retired,240.0,81.0,1973-03-23,"Tulsa, Oklahoma","[22, 3, 10, 5]",4360,29.5,2.0,289.0,0.0,8.4,4.2,0.05,9.65,0.0,0.44100000000000006,2.175,3.25,0.6567500000000001,4.275,7.05,11.35,0.925,0.9,1.825,3.15,10.575
Jacque Vaughn,Retired,190.0,73.0,1975-02-11,"Los Angeles, California","[29, 27, 1, 3, 22]",4361,64.66666666666667,10.25,1054.8333333333333,0.875,6.816666666666667,3.7083333333333335,0.875,8.191666666666666,0.37925000000000003,0.42016666666666663,2.7416666666666667,3.4916666666666667,0.7848333333333333,0.4083333333333334,2.6083333333333334,3.0416666666666665,5.55,1.1583333333333334,0.03333333333333333,2.65,10.458333333333334
Rashad Vaughn,Retired,202.0,78.0,1996-08-16,"Minneapolis, Minnesota","[17, 22]",4362,46.333333333333336,2.6666666666666665,557.0,5.9,3.533333333333333,3.766666666666667,6.0,4.466666666666667,0.33066666666666666,0.40199999999999997,0.4333333333333333,0.6333333333333333,0.6223333333333333,0.4000000000000001,3.1333333333333333,3.5666666666666664,1.8,1.0999999999999999,0.6333333333333333,1.0333333333333334,9.966666666666667
Loy Vaught,Retired,230.0,81.0,1968-02-27,"Grand Rapids, Michigan","[13, 9, 7, 30]",4364,62.63636363636363,32.18181818181818,1544.8181818181818,0.08181818181818183,11.527272727272726,5.8,0.18181818181818182,12.045454545454545,0.16336363636363638,0.4774545454545454,1.4545454545454546,2.090909090909091,0.6883636363636364,3.127272727272727,7.345454545454545,10.481818181818182,1.309090909090909,1.009090909090909,0.5,1.6454545454545455,13.118181818181819
Pete Verhoeven,Retired,215.0,81.0,1959-02-15,"Hanford, California","[25, 10, 12]",4366,47.0,4.5,536.6666666666666,0.0,9.733333333333333,4.866666666666666,0.05000000000000001,10.216666666666667,0.08333333333333333,0.48133333333333334,1.3499999999999999,1.9333333333333333,0.581,2.783333333333333,3.966666666666667,6.75,1.7833333333333334,1.5666666666666667,0.7999999999999999,1.6666666666666667,11.133333333333333
Jan Veselý,Retired,240.0,83.0,1990-04-24,"Ostrava, Czech Republic","[30, 8]",4367,54.0,8.333333333333334,818.3333333333334,0.0,7.599999999999999,3.7999999999999994,0.03333333333333333,7.333333333333333,0.0,0.519,0.9,2.3333333333333335,0.393,3.266666666666667,4.8999999999999995,8.166666666666666,1.4333333333333333,1.5666666666666667,1.2333333333333334,1.7666666666666666,8.5
Gundars Vētra,Retired,195.0,78.0,1967-05-22,"Ventspils, Latvia",[],4368,13.0,0.0,89.0,3.5999999999999996,13.0,7.7,1.2,15.0,1.0,0.432,1.6,2.4,0.667,1.6,1.6,3.2,2.4,0.8,0.0,0.8,18.2
João Vianna,Retired,215.0,81.0,1966-11-15,"Brasilia, Brazil",[],4369,1.0,0.0,9.0,0.0,8.0,4.0,0.0,8.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,8.0
Charlie Villanueva,Retired,232.0,83.0,1984-08-24,"Queens, New York","[9, 17, 7, 28]",4370,59.63636363636363,14.818181818181818,1234.3636363636363,6.845454545454546,9.41818181818182,7.009090909090909,6.963636363636363,9.700000000000001,0.32936363636363636,0.48618181818181816,1.8454545454545455,2.4454545454545453,0.745090909090909,1.9,6.145454545454545,8.018181818181818,1.3636363636363635,0.9181818181818181,0.9454545454545454,1.6454545454545455,18.099999999999998
Gabe Vincent,Miami Heat,200.0,75.0,1996-06-14,"Modesto, California",[16],4371,4.0,0.0,41.0,10.5,0.0,3.5,14.0,2.6,0.25,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.9,0.0,0.0,10.5
Jay Vincent,Retired,220.0,79.0,1959-06-10,"Kalamazoo, Michigan","[7, 8, 14, 27, 23]",4372,64.0,25.0,1728.4444444444443,0.06666666666666667,15.266666666666667,7.655555555555556,0.1,16.4,0.1481111111111111,0.4642222222222222,3.822222222222222,4.855555555555556,0.7783333333333333,2.1222222222222222,4.688888888888889,6.8,2.411111111111111,0.9333333333333333,0.37777777777777777,2.533333333333333,19.166666666666668
